Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6178603,SA_0000001688,REGION,AMR,,YEAR,,SEX,SEX_MLE,2015,,,,,,,12.2 [10.4-14.2],12.2027,10.39017,14.24852,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:42+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6120143,SA_0000001688,COUNTRY,SLB,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2000,,,,,,,0.8 [0.1-1.6],0.75746,0.08669,1.64726,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:07+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6140118,SA_0000001688,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2005,,,,,,,0.0 [0.0-0.4],0.0475,0.0,0.41319,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:23+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6207315,SA_0000001688,COUNTRY,ZAF,AFR,YEAR,Africa,SEX,SEX_MLE,2015,,,,,,,15.3 [10.6-20.5],15.34012,10.60487,20.50246,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:35+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6159268,SA_0000001688,UNREGION,777,,YEAR,,SEX,SEX_MLE,2010,,,,,,,17.5 [15.9-19.2],17.50246,15.90341,19.19154,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:57+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6100582,SA_0000001688,COUNTRY,BIH,EUR,YEAR,Europe,SEX,SEX_BTSX,2000,,,,,,,4.9 [2.8-7.3],4.91776,2.80555,7.26129,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:06+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6226261,SA_0000001688,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2019,,,,,,,0.0 [0.0-0.0],0.0,0.0,0.0,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:35+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6100471,SA_0000001688,UNREGION,432,,YEAR,,SEX,SEX_BTSX,2000,,,,,,,3.8 [3.4-4.3],3.8076,3.39162,4.29581,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:55+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6226353,SA_0000001688,COUNTRY,VUT,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2019,,,,,,,3.1 [0.4-6.0],3.11985,0.37601,6.02227,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:28+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6139294,SA_0000001688,COUNTRY,ISL,EUR,YEAR,Europe,SEX,SEX_BTSX,2005,,,,,,,7.5 [5.1-10.0],7.52491,5.06906,10.02069,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:18+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6120195,SA_0000001688,COUNTRY,TLS,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2000,,,,,,,0.2 [0.0-0.5],0.19697,0.00694,0.46967,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:31+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6226312,SA_0000001688,COUNTRY,TTO,AMR,YEAR,Americas,SEX,SEX_BTSX,2019,,,,,,,6.1 [3.9-8.3],6.06472,3.93447,8.33798,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:38+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6100577,SA_0000001688,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2000,,,,,,,0.6 [0.2-1.1],0.63327,0.20448,1.1266,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:05+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6196899,SA_0000001688,COUNTRY,LSO,AFR,YEAR,Africa,SEX,SEX_MLE,2015,,,,,,,5.7 [2.6-9.0],5.65276,2.56464,8.98179,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:22+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6159474,SA_0000001688,COUNTRY,GEO,EUR,YEAR,Europe,SEX,SEX_FMLE,2010,,,,,,,6.2 [4.3-8.2],6.21233,4.27296,8.17189,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:16+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6168876,SA_0000001688,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2010,,,,,,,0.2 [0.0-0.5],0.24478,0.01499,0.53629,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:19+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6169095,SA_0000001688,COUNTRY,SLV,AMR,YEAR,Americas,SEX,SEX_FMLE,2010,,,,,,,1.1 [0.5-1.7],1.09122,0.51753,1.73541,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:13+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6226362,SA_0000001688,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2019,,,,,,,0.0 [0.0-0.4],0.04905,0.0,0.38575,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:42+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6149066,SA_0000001688,COUNTRY,PER,AMR,YEAR,Americas,SEX,SEX_MLE,2005,,,,,,,9.5 [5.6-13.4],9.50663,5.5905,13.41241,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:30+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6216941,SA_0000001688,COUNTRY,KAZ,EUR,YEAR,Europe,SEX,SEX_FMLE,2019,,,,,,,1.4 [0.8-2.1],1.43467,0.81035,2.15,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:21+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6149123,SA_0000001688,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2005,,,,,,,0.0 [0.0-0.0],0.0,0.0,0.0,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:35+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6130204,SA_0000001688,UNREGION,35,,YEAR,,SEX,SEX_MLE,2005,,,,,,,4.8 [3.8-6.0],4.83237,3.8031,5.99006,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:52+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6130214,SA_0000001688,UNREGION,5,,YEAR,,SEX,SEX_BTSX,2005,,,,,,,7.2 [5.8-8.7],7.21915,5.78854,8.70015,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:50+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6140098,SA_0000001688,COUNTRY,KNA,AMR,YEAR,Americas,SEX,SEX_BTSX,2005,,,,,,,7.8 [3.8-11.8],7.78943,3.78404,11.84699,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:32+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6139212,SA_0000001688,COUNTRY,EST,EUR,YEAR,Europe,SEX,SEX_MLE,2005,,,,,,,24.9 [17.9-32.1],24.9378,17.89001,32.11925,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:14+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6100469,SA_0000001688,UNREGION,419,,YEAR,,SEX,SEX_FMLE,2000,,,,,,,2.9 [2.4-3.5],2.9319,2.43409,3.4957,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:55+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6159276,SA_0000001688,REGION,AFR,,YEAR,,SEX,SEX_FMLE,2010,,,,,,,1.7 [1.5-2.0],1.73475,1.54245,1.96137,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:42+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6187580,SA_0000001688,COUNTRY,DMA,AMR,YEAR,Americas,SEX,SEX_FMLE,2015,,,,,,,2.5 [1.4-3.6],2.52396,1.4456,3.61428,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:13+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6149258,SA_0000001688,UNREGION,154,,YEAR,,SEX,SEX_MLE,2010,,,,,,,17.0 [13.9-20.3],17.01732,13.90105,20.32867,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:54+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6178394,SA_0000001688,COUNTRY,THA,SEAR,YEAR,South-East Asia,SEX,SEX_BTSX,2010,,,,,,,7.6 [5.0-10.2],7.56742,4.9863,10.17088,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:37+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6149120,SA_0000001688,COUNTRY,SLV,AMR,YEAR,Americas,SEX,SEX_MLE,2005,,,,,,,5.3 [2.6-8.1],5.25146,2.61723,8.10647,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:13+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6217012,SA_0000001688,COUNTRY,MLI,AFR,YEAR,Africa,SEX,SEX_BTSX,2019,,,,,,,4.3 [2.5-6.4],4.34772,2.46289,6.40804,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:25+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6197038,SA_0000001688,COUNTRY,SEN,AFR,YEAR,Africa,SEX,SEX_BTSX,2015,,,,,,,0.4 [0.0-1.0],0.37351,0.0,1.03291,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:33+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6169047,SA_0000001688,COUNTRY,PNG,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2010,,,,,,,0.5 [0.1-0.9],0.47327,0.13307,0.90449,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:30+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6159419,SA_0000001688,COUNTRY,DMA,AMR,YEAR,Americas,SEX,SEX_BTSX,2010,,,,,,,6.6 [3.9-9.4],6.55489,3.91555,9.37684,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:13+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6149131,SA_0000001688,COUNTRY,SVK,EUR,YEAR,Europe,SEX,SEX_FMLE,2005,,,,,,,4.8 [3.3-6.4],4.77687,3.29938,6.3747,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:34+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6120512,SA_0000001688,COUNTRY,ZMB,AFR,YEAR,Africa,SEX,SEX_FMLE,2000,,,,,,,1.4 [0.7-2.2],1.43154,0.73078,2.20062,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:42+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6130271,SA_0000001688,REGION,AMR,,YEAR,,SEX,SEX_BTSX,2005,,,,,,,7.8 [6.6-9.1],7.75291,6.59194,9.05722,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:42+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6197083,SA_0000001688,COUNTRY,TCD,AFR,YEAR,Africa,SEX,SEX_BTSX,2015,,,,,,,4.6 [1.9-7.4],4.57617,1.88425,7.35355,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:10+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6168892,SA_0000001688,COUNTRY,JAM,AMR,YEAR,Americas,SEX,SEX_MLE,2010,,,,,,,4.9 [2.1-8.0],4.92384,2.11849,7.96026,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:20+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6187591,SA_0000001688,COUNTRY,ECU,AMR,YEAR,Americas,SEX,SEX_BTSX,2015,,,,,,,3.8 [2.2-5.7],3.84909,2.17865,5.68119,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:13+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6216962,SA_0000001688,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2019,,,,,,,0.0 [0.0-0.0],0.0,0.0,0.0,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:22+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6216919,SA_0000001688,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2019,,,,,,,0.2 [0.0-0.8],0.24048,0.0,0.78246,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:19+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6149105,SA_0000001688,REGION,SEAR,,YEAR,,SEX,SEX_MLE,2005,,,,,,,3.5 [1.8-5.5],3.51084,1.79718,5.49137,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:43+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6110949,SA_0000001688,COUNTRY,COK,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2000,,,,,,,4.3 [1.1-7.7],4.25931,1.08683,7.68147,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:11+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6226231,SA_0000001688,COUNTRY,RUS,EUR,YEAR,Europe,SEX,SEX_BTSX,2019,,,,,,,10.4 [7.0-13.9],10.42279,7.0076,13.89993,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:32+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6140109,SA_0000001688,COUNTRY,LAO,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2005,,,,,,,12.4 [7.2-17.7],12.43168,7.17324,17.7348,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:22+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6140134,SA_0000001688,COUNTRY,LVA,EUR,YEAR,Europe,SEX,SEX_BTSX,2005,,,,,,,10.9 [7.0-14.8],10.86991,7.02091,14.84432,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:22+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6120170,SA_0000001688,COUNTRY,SWZ,AFR,YEAR,Africa,SEX,SEX_BTSX,2000,,,,,,,9.4 [6.5-12.4],9.42971,6.53155,12.38406,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:36+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6159359,SA_0000001688,COUNTRY,BWA,AFR,YEAR,Africa,SEX,SEX_BTSX,2010,,,,,,,7.5 [5.0-10.1],7.4687,4.9619,10.07117,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:06+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6187677,SA_0000001688,COUNTRY,IDN,SEAR,YEAR,South-East Asia,SEX,SEX_MLE,2015,,,,,,,0.2 [0.0-0.8],0.19509,0.0,0.82096,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:19+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6130173,SA_0000001688,UNREGION,17,,YEAR,,SEX,SEX_FMLE,2005,,,,,,,2.7 [2.0-3.3],2.66828,2.0418,3.32569,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:51+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6149152,SA_0000001688,COUNTRY,TGO,AFR,YEAR,Africa,SEX,SEX_FMLE,2005,,,,,,,0.6 [0.2-1.2],0.63713,0.20149,1.16453,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:37+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6207541,SA_0000001688,COUNTRY,CHL,AMR,YEAR,Americas,SEX,SEX_BTSX,2019,,,,,,,6.7 [4.6-9.2],6.74572,4.57521,9.15837,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:10+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6226152,SA_0000001688,COUNTRY,MOZ,AFR,YEAR,Africa,SEX,SEX_MLE,2019,,,,,,,3.5 [1.3-5.9],3.47793,1.28097,5.928,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:26+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6139281,SA_0000001688,COUNTRY,IDN,SEAR,YEAR,South-East Asia,SEX,SEX_MLE,2005,,,,,,,0.1 [0.0-0.7],0.14376,0.0,0.65445,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:19+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6226211,SA_0000001688,COUNTRY,PNG,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2019,,,,,,,0.6 [0.2-1.0],0.57359,0.17325,1.04374,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:30+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6197102,SA_0000001688,COUNTRY,TON,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2015,,,,,,,0.1 [0.0-0.4],0.12242,0.0,0.37333,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:38+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6100550,SA_0000001688,COUNTRY,AUS,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2000,,,,,,,4.9 [3.5-6.4],4.9208,3.46683,6.44328,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:04+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6159243,SA_0000001688,UNREGION,54,,YEAR,,SEX,SEX_FMLE,2010,,,,,,,0.5 [0.2-0.9],0.52235,0.23561,0.88372,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:53+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6120100,SA_0000001688,COUNTRY,PHL,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2000,,,,,,,9.4 [5.7-13.4],9.35966,5.68287,13.43567,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:31+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6178617,SA_0000001688,COUNTRY,ATG,AMR,YEAR,Americas,SEX,SEX_FMLE,2015,,,,,,,3.2 [1.6-4.7],3.15071,1.55169,4.73126,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:04+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6168882,SA_0000001688,COUNTRY,ISL,EUR,YEAR,Europe,SEX,SEX_FMLE,2010,,,,,,,3.4 [2.3-4.6],3.4328,2.27434,4.61374,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:18+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6196903,SA_0000001688,COUNTRY,LUX,EUR,YEAR,Europe,SEX,SEX_BTSX,2015,,,,,,,11.7 [8.8-14.8],11.71343,8.77756,14.84341,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:23+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6120101,SA_0000001688,COUNTRY,PNG,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2000,,,,,,,2.2 [0.8-3.8],2.17703,0.83598,3.76589,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:30+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6178386,SA_0000001688,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2010,,,,,,,0.2 [0.0-0.5],0.22318,0.02232,0.49675,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:37+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6140181,SA_0000001688,COUNTRY,MYS,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2005,,,,,,,1.0 [0.0-2.5],0.99562,0.0,2.49925,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:24+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6159256,SA_0000001688,UNREGION,62,,YEAR,,SEX,SEX_MLE,2010,,,,,,,5.7 [3.1-8.4],5.70096,3.08672,8.37064,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:53+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6197049,SA_0000001688,COUNTRY,SLE,AFR,YEAR,Africa,SEX,SEX_MLE,2015,,,,,,,0.5 [0.0-1.5],0.53762,0.0033,1.53824,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:34+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6159374,SA_0000001688,COUNTRY,CHN,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2010,,,,,,,5.9 [3.7-8.3],5.90146,3.67413,8.317,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:10+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6187667,SA_0000001688,COUNTRY,HRV,EUR,YEAR,Europe,SEX,SEX_FMLE,2015,,,,,,,3.7 [2.2-5.5],3.7087,2.15117,5.47493,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:12+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6139192,SA_0000001688,COUNTRY,DZA,AFR,YEAR,Africa,SEX,SEX_BTSX,2005,,,,,,,0.5 [0.0-1.1],0.4741,0.00695,1.12364,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:03+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6207454,SA_0000001688,REGION,AMR,,YEAR,,SEX,SEX_BTSX,2019,,,,,,,7.5 [6.3-8.7],7.50904,6.3268,8.70194,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:42+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6178616,SA_0000001688,COUNTRY,ATG,AMR,YEAR,Americas,SEX,SEX_BTSX,2015,,,,,,,7.4 [3.7-11.0],7.38706,3.67026,11.02259,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:03+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6178433,SA_0000001688,COUNTRY,USA,AMR,YEAR,Americas,SEX,SEX_BTSX,2010,,,,,,,9.3 [6.7-12.2],9.34309,6.69459,12.16419,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:40+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6207292,SA_0000001688,COUNTRY,VCT,AMR,YEAR,Americas,SEX,SEX_BTSX,2015,,,,,,,7.0 [4.6-9.7],7.00715,4.58917,9.66662,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:33+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6178425,SA_0000001688,COUNTRY,UGA,AFR,YEAR,Africa,SEX,SEX_FMLE,2010,,,,,,,5.7 [3.9-7.5],5.66248,3.88839,7.46453,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:39+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6207355,SA_0000001688,UNREGION,17,,YEAR,,SEX,SEX_BTSX,2019,,,,,,,4.5 [3.5-5.6],4.46523,3.4575,5.59792,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:51+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6207398,SA_0000001688,UNREGION,5,,YEAR,,SEX,SEX_FMLE,2019,,,,,,,2.9 [2.3-3.6],2.90425,2.30333,3.57894,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:50+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6168900,SA_0000001688,COUNTRY,KAZ,EUR,YEAR,Europe,SEX,SEX_FMLE,2010,,,,,,,1.4 [0.7-2.0],1.3506,0.74266,2.01038,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:21+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6100571,SA_0000001688,COUNTRY,BGD,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2000,,,,,,,0.0 [0.0-0.0],0.0009,0.0,0.01608,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:05+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6178486,SA_0000001688,UNREGION,145,,YEAR,,SEX,SEX_MLE,2015,,,,,,,2.2 [1.5-3.1],2.18854,1.45804,3.10514,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:54+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6100543,SA_0000001688,COUNTRY,ARM,EUR,YEAR,Europe,SEX,SEX_BTSX,2000,,,,,,,3.7 [2.0-5.8],3.71295,1.95644,5.76538,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:05+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6111055,SA_0000001688,COUNTRY,GTM,AMR,YEAR,Americas,SEX,SEX_BTSX,2000,,,,,,,2.4 [1.1-3.8],2.41236,1.09258,3.83701,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:17+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6207449,SA_0000001688,COUNTRY,AGO,AFR,YEAR,Africa,SEX,SEX_FMLE,2019,,,,,,,2.7 [1.7-3.8],2.70738,1.68798,3.83557,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:03+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
